"","mae","rmse","rsquared"
"129",2.68571680595454,3.06125464929512,0.138831042320048
"130",2.24219122756225,2.63090559285923,0.210672952924671
"131",2.75738058271719,3.29719628256678,0.0470186202482761
"132",2.13474657683666,2.53109447669674,0.232673773112547
"133",2.4063409750404,2.62704992222172,0.261713461312231
"134",2.44538764264323,2.80666939056223,0.35027563319737
"135",2.38841640813294,2.62317581976058,0.402985919261735
"136",2.07683393238655,2.45866425508346,0.494239814071714
"137",2.19222742970264,2.61683762029054,0.297591449109172
"138",1.95101177834651,2.22482387967234,0.480891161266123
"139",2.59588987698451,2.8163867227223,0.331631085245542
"140",2.10402101805763,2.50373942285532,0.543555405669877
"141",2.42164487417531,2.83883111775625,0.22803762406869
"142",2.12516766311274,2.62464638778859,0.353396744852268
"143",2.05031209925412,2.32313594822158,0.428807032313753
"144",2.02707969662159,2.5348600813128,0.415763789406628
"145",1.96566157024588,2.32397284193224,0.392958977038766
"146",1.91333856654098,2.20217906030462,0.419480687838252
"147",2.31426902314798,2.59539800698791,0.215192780013287
"148",2.3156439000447,2.67695574784758,0.405263258393355
"149",2.38411573887972,2.81896428136165,0.268361497435916
"150",2.5104714982273,2.91871854764134,0.167170492735523
"151",2.0734471743448,2.44388983530883,0.35008158119555
"152",2.04592792123679,2.35797117279876,0.361323141330899
"153",2.03086065948569,2.33685067179916,0.617640161619234
"154",2.49419326526361,2.84699287052018,0.209738489495018
"155",2.57646006582616,3.04266171377036,0.135684497427522
"156",1.8907766602618,2.23674893908245,0.512924789960324
"157",2.0501925089791,2.27051692050616,0.550911644495976
"158",2.43773223188136,2.72012748821706,0.39177001477673
"159",2.28287864557989,2.63466448178075,0.258253346671758
"160",2.18452473686504,2.61321209717346,0.332310885382786
"161",2.01380590269223,2.29567693804852,0.435343273196153
"162",2.08001583255859,2.45765468818183,0.372079485168658
"163",2.18272873595019,2.45126132041027,0.436778223899556
"164",2.33041014096473,2.77182602617512,0.14302562210133
"165",2.19493123866514,2.41164552409025,0.549474104905164
"166",2.25293248921378,2.61376595298014,0.370866222302812
"167",2.41240313196396,2.72866887666874,0.285480184449296
"168",2.28494170213153,2.69731044003374,0.221712062197966
"169",1.66776653164631,1.91437771903787,0.594823152619066
"170",1.9384473794525,2.21247283134811,0.583444712253508
"171",2.27760509108783,2.64713046797522,0.320746699784218
"172",2.29822825806607,2.78978941267443,0.24537928907997
"173",1.97277564471731,2.33000602331128,0.417264735177973
"174",2.10483456898216,2.48744316073252,0.422066626516327
"175",2.36869488159192,2.68786756597516,0.313997433435799
"176",2.40491425332918,2.77581400746796,0.292810447239444
"177",2.62067055965673,2.99020846604638,0.18853360683185
"178",1.9853021327817,2.41783960357105,0.435510744753798
"179",2.66366423549109,3.04155780797752,0.127058910090903
"180",2.31014273348639,2.77349203488036,0.358313862832671
"181",2.3201884363531,2.59567117508278,0.305238516405313
"182",2.15115484084783,2.47739952723963,0.395815999661259
"183",2.0356479688518,2.58719264033708,0.282301687204163
"184",2.45462938355334,2.81303880824138,0.181134028766387
"185",1.74584913504907,2.12845639639008,0.550646428162722
"186",1.91407174955447,2.24192387830799,0.379566266894242
"187",2.22933729912676,2.56574922097984,0.449246544495311
"188",2.19723784074022,2.50272288845031,0.410599916284682
"189",2.33091501730379,2.70502436377934,0.275256414855119
"190",2.40384892085978,2.8423085517909,0.243320760897557
"191",1.95756523609438,2.37121955034788,0.464994296520715
"192",2.23215409424637,2.44968440388516,0.45912234215074
"193",2.16788888152441,2.42624979277662,0.499877753647254
"194",2.40132474906373,2.66186262837729,0.37590108064772
"195",2.0869724269135,2.51665411859042,0.404224949878214
"196",2.22099805454126,2.50558604360399,0.33425145731284
"197",2.41061604515939,2.72384426331709,0.198239697415469
"198",2.43442567410782,2.73571834959737,0.324458196970822
"199",2.13042278831667,2.43640431757522,0.453338859137534
"200",1.96693614075744,2.34314479846548,0.507390863381498
"201",2.16269321290798,2.46156529410747,0.637444414176753
"202",2.18709718930563,2.55672849027064,0.331206737132169
"203",2.21430636219077,2.55756953596093,0.384402776364465
"204",2.10113044795335,2.5094263694139,0.237590642711946
"205",2.1997375947527,2.57626306694619,0.389195209402951
"206",2.10144256613026,2.51207698146918,0.365680736199008
"207",1.9985418767063,2.32983509149574,0.354336734090827
"208",2.0770616866708,2.26753096863831,0.450121743852744
"209",2.10993154339984,2.47032574463149,0.491240524172897
"210",1.91399415579955,2.18475168516696,0.548404397579529
"211",2.11852812910164,2.63716624939493,0.337954345898235
"212",2.54938205396827,2.86568694906514,0.177244125210421
"213",2.54222909936841,2.8774331581821,0.275956767078993
"214",2.30913824299935,2.59514881487593,0.391299177917176
"215",2.13442865260657,2.63935500691527,0.332837282132143
"216",2.08429119940468,2.65279637273712,0.264813572372075
"217",2.11514565930626,2.60178480327256,0.324447955175205
"218",2.09181009372811,2.3391068388086,0.526781151807242
"219",2.33163666283525,2.59018843736537,0.305729401291611
"220",2.17776692334589,2.57872976397466,0.396700214533743
"221",2.12710318561091,2.48999815133602,0.412639015593202
"222",2.44374410465201,2.82855468590717,0.269572754398169
"223",2.29314751243017,2.68064887721801,0.300513904705741
"224",1.88851346362133,2.27392980393558,0.465114024666652
"225",2.20247199846734,2.67895293298918,0.353761224415958
"226",2.28292169612984,2.46052324364674,0.399717652016702
"227",2.0736923146294,2.44773272480187,0.452204059773481
"228",2.47682628979314,2.75524170878558,0.247557537427126
"229",2.22122796871594,2.68106912939619,0.234918387489448
"230",2.50883859633981,2.97908651378033,0.0953963438803939
"231",2.24751575773404,2.73303941976112,0.30798711518285
"232",1.93572182655488,2.21480707008754,0.592208124748828
"233",2.28130862142814,2.57907692805339,0.590561147768616
"234",2.34817275106535,2.68862003232843,0.241435622163721
"235",1.95496428183991,2.29815977574503,0.57961211146881
"236",2.02265482996669,2.22983611097436,0.461293300170805
"237",2.19950677725495,2.46697556846675,0.317613411230907
"238",2.4669521784941,2.80084883812508,0.275467210061583
"239",1.89512892542543,2.32829852033406,0.36150501236754
"240",2.00557666462355,2.39768471720697,0.323552699405279
"241",2.48162873109758,2.82678207352887,0.311320452426919
"242",2.13906353510346,2.32028502886191,0.583158036853159
"243",2.25650247343237,2.690458590042,0.566011910710073
"244",2.11372184558304,2.43327669664149,0.307306489707868
"245",2.54246194958274,2.98109024378097,0.248929268109133
"246",2.34102232951524,2.56942476605484,0.368665207646285
"247",2.22139318262791,2.59880648068834,0.218034910800124
"248",2.6234942413735,2.95123202648417,0.152818239934855
"249",2.1791052289898,2.48456284477964,0.476661394062023
"250",1.87284215668181,2.26359375089251,0.547342811356686
