"ND2","COX2","COX2.1","ND3","IGSF22","X","MALAT1","EIF4G2","SRP14","RPL21","RPL24","HNRNPC","HNRNPA1","RPS27A","LOC100508408","CFL1","RPL27","RPL34","NARS","RPS11","RPL9","DDX5","RPL6","C18orf32","KHDRBS1","ERH","YY1","NONO","RPS24","RPL30","NPM1","ARF1","SNX3","HNRNPD","H3F3A","RPS6","RPS7","C11orf58","RPS25","RPL37","EEF2","RPS10","RPS3A","PRKAR1A","RAD21","TMEM59","CAP1","PTGES3","UBB","CD63","UBE2D3","LAPTM4A","RPL32","HMGB1","EEF1G","RPL13A","RPL13A.1","RPL7","RPL10","NACA","RPS27","LOC100506248","PTMA","RPS15A","DAZAP2","ACTB","RPS10.1","RPS21","CTSB","PSAP","TRA2B","PALLD","SEP15","RPLP2","EIF4A2","RPS23","TMED10","RPS4X","RPS20","SDCBP","RPL31","TSPAN3","RPN1","EIF1AX","DSTN","TAF7","ADD3","RPS18","RPS29","ARF4","COX7C","SSB","EIF2S1","IGFBP7","IGFBP7.1","ATP6V0E1","TMX2","CREG1","CAPZA2","SPCS2","RPS6.1","RPS3A.1","SYPL1","TARS","SRP9","LOC101060363","ANXA4","SH3BGRL","YME1L1","SF3A1","COPB1","CUL3","DHX15","TRAM1","MGST3","RPL36A","SEPP1","RPL37A","ATP6AP2","DKC1","RPL41","TOMM70A","TRIP12","ACTB.1","ZC3H15","PWP1","RRAGA","COPS5","API5","GATC","EIF1B","COX6C","C4orf46","ZFR","ARIH1","FAM3C","B2M","GNG10","CAPZB","CREBL2","HNRNPDL","MORF4L2","RPL38","COX7B","COPS8","PPP2R5A","EIF3M","PSMB4","KDSR","MPC2","DBI","DDX46","SNRPD3","MARCH7","RASA1","SEC24B","GCC2","MSH6","FAM20B","YES1","RPL23A","RPL27A","MTSS1","TTC37","CDYL","HAT1","KDM4A","NDUFB3","CDC40","MFAP1","TERF1","CBY1","SAT1","ARMC8","CUL5","WBP4","NDUFB5","MANBA","CSTF3","ADK","FRG1","PIK3C3","RCBTB2","EEF1A1","CD58","UQCRB","SRSF10","X.1","GLRX","LOC101927458","CALM1","NFATC3","CAST","CAND1","ATP5G3","HUWE1","CAPZA1","CD164","NACA.1","RAC1","CCNI","HMGN2","SRSF3","RPL39","LOC101929087","ATP5L","RPL22","VAPA","RPL23A.1","RPL23A.2","VDAC3","ATP5C1","RPS28","CYCS","CAST.1","DUT","TCF12","STAG2","PAIP1","UQCRB.1","WDR45B","GLRX3","SH3GLB1","UBA3","RPS6.2","NT5C2","DEGS1","PRKRIR","PI4K2A","HMGN3","CCBL2","DGUOK","EED","RIN2","PAIP1.1","ATP5L.1","SAT1.1","RPL13A.2","SNX3.1","NCOA4","GTF2I","ASAH1","DBI.1","SF3B1","UBC","EEF1G.1","LOC101060363.1","NACAP1","RTN4","RPS10.2","FTH1P5","RNF114","EID1","PPIA","EEF1G.2","HNRNPA3","BTF3","RPL13A.3","LOC101928826","ITGB1","EIF1","ACTB.2","NUDT3","LOC101060363.2","ACTB.3","TOP2B","CDV3","RNU86","RPL7.1","TGOLN2","CALD1","MYL6","STX12","NIPA2","PDS5A","EFR3A","XPOT","MCFD2","C18orf32.1","LOC101928826.1","CHMP7","TMED10.1","RPS3A.2","MICU2","MARCH6","PICALM","C18orf32.2","MRPS31","PTPN11","LOC101060363.3","SEPT10","FTL","RPL13A.4","SLC25A46","FAM175B","SUB1","LOC101928826.2","UBXN2B","ACTB.4","ZC3H14","RPL5","RPL23A.3","ACTR3","SEPT7","ACTB.5","RPS4X.1","HNRNPA1.1","RPS12","EEF1A1.1","KPNB1","SNX3.2","LDHB","EEF1A1.2","RPL14","EEF1A1.3","RPL35A","ASAH1.1","ATP5A1","RPSA","ACTB.6","LOC101929087.1","RPS16","H2AFZ","RPS7.1","RPS20.1","RPL24.1","ATP6V0E1.1","RPS9","LOC101928826.3","HSP90AA1","MATR3","KTN1","SRSF8","BTF3.1","HMGB1.1","FAM21A","LTN1","RPL3","RPS4XP2","TMSB4X","MIR1244.3","ATP5O","RP3.507I15.1","COX7C.1","YWHAB","VPS35","ITM2B","TMSB10","NAA50","NDUFA4","TRMT112","YPEL5","NDFIP1","GOLGA7","TFG","PPME1","HIGD1A","METTL9","CMPK1","MCMBP","DYNLRB1","MAN1A2","PHF3","NGFRAP1","MORF4L1","FKBP3","PRPF40A","MKRN2","WDR26","VPS4B","DHX32","GOLGA5","NOL8","NUP54","SECISBP2","TBC1D15","ZC3H7A","REV1","ENY2","SMG8","CHMP4A","DUSP12","C12orf43","PHF10","WDR70","ATRAID","DPH5","RWDD1","ATG3","MRPL20","APOLD1","RPL22.1","SERINC3","MYL12B","RPL15","RPL15.1","BNIP3L","HNRNPD.1","ACTB.7","USP3","DDX50","UBA52","RPL22.2","C6orf120","FAM45A","KANSL2","HSPA8","HIGD1A.1","NT5C1B.RDH14","RP13.258O15.1","WAC","DCTN4","TMEM167B","GOLT1B","ZNF639","VPS54","ZDHHC2","BIVM","RSBN1","RAB10","RAB10.1","UBQLN1","TXNDC12","C1orf43","GRB2","RNF19A","TMEM14B","KIAA1429","DCUN1D5","TIMM21","PRPF38A","AMMECR1L","SF3B6","PIGM","DPH5.1","GPBP1","RNF146","DPH5.2","ND4","ND4.1","MALAT1.1","BRK1","ACTB.8","ACTB.9","C4orf3","PTBP3","CASC4","MAPK1","LMAN1","UHMK1","TMEM167A","CYSTM1","WDR75","LINC00998","HMGB1.2","GNA13","FAM96A","ZMAT2","BLOC1S6","CSNK2A2","NRAS","GOPC","KLHL12","KDELC2","SPRYD3","RPL35A.1","MTRF1L","RBM18","KPNA4","LRRC58","KIAA1468","IPO8","TGFBRAP1","LTV1","MRFAP1","RPS16.1","CNOT6L","FRA10AC1","TMEM106B","RAD54L2","CCDC50","LOC101929336","SLC25A46.1","ZBTB4","KLHL36","PHF14","FNIP1","ERCC6L2","BRCC3","VPS35.1","ALKBH5","TRIM65","FAM92A1","DNAJC21","C2orf69","ACTB.10","X.2","GAPDH","X.3","X.4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
